"Protein","Placenta_19_R1_Core","Placenta_19_R1_STB","Placenta_19_R2_Core","Placenta_19_R2_STB","Placenta_19_R3_STB","Placenta_19_R5_Core","Placenta_19_R5_STB","Placenta_23_R1_Core","Placenta_23_R1_STB","Placenta_23_R2_Core","Placenta_23_R2_STB","Placenta_23_R3_Core","Placenta_23_R3_STB","Placenta_23_R4_Core","Placenta_23_R4_STB","Placenta_23_R5_Core","Placenta_23_R5_STB","Placenta_26_R1_Core","Placenta_26_R1_STB","Placenta_26_R2_Core","Placenta_26_R2_STB","Placenta_26_R3_Core","Placenta_26_R3_STB","Placenta_26_R4_STB","Placenta_26_R5_Core","Placenta_26_R5_STB"
"Protein61",8.93116788702028,9.6281874693921,8.38646419346424,9.66680490899541,9.53819212356536,7.59130125315108,8.95507502004288,8.46196783036165,9.18912321737895,9.45857446693372,9.91020985075686,9.42560156297194,8.8956912764406,8.72556579185819,9.648368196315,7.35953548434607,8.27691981656498,9.20153134819097,8.88859682768243,9.64334642869468,8.94135393522077,9.46118298307252,9.45418658678292,9.52035884053424,10.0845354758863,9.64266932833572
"Protein62",8.81038886113059,9.7918032392919,8.48624508482982,9.64118541606221,9.54638144822458,7.59130125315108,8.94403694551336,8.46196783036165,9.14256009160999,9.40200579580889,9.82525920297321,9.52465566285739,9.07910647164408,8.60814382586033,9.648368196315,7.37174607998071,8.26233938108028,9.24498802189846,8.74609094596697,9.61984990726846,9.11985803743635,9.54392265641923,9.60360929734744,9.25366689748549,10.1067504823326,9.67334100934681
"Protein63",1.59058421126719,2.97584040106344,-4.61711222167538,2.66702074499496,2.42951057713279,1.28773691643645,2.78393807776306,-4.05345945979028,3.10510876901586,-2.95595516126435,2.92187272943269,-1.50355271012487,3.08659714782749,0.62044015743297,2.63638044083623,-4.35917927608751,2.78645519532205,-0.414796291038726,2.97995272537497,2.30056444252491,2.51966462532879,-0.740467647667765,3.15224813958818,3.07840500584556,2.96486676636563,2.72207733680752
"Protein64",0.61681655558236,4.66302217231494,1.06162752452463,4.31508843567954,3.51810969453542,1.61445424807229,4.22562732280782,1.05369304473467,4.36134489062103,0.944000255250932,4.30817017023952,1.1277765033127,4.04755600842613,1.50159291025976,3.86703581851787,0.820824347783222,4.51542583099909,1.72693300967848,4.28508165991897,1.48332501135857,4.07571718461376,1.4791994393677,4.50227335422605,4.46797366260584,1.32762062219449,4.32529849096911
"Protein65",6.46820802248531,2.55173487268258,1.9010870322347,5.92942190201888,5.59075520740723,9.87078621798322,4.27655911596674,3.53116794136302,7.13434459105494,5.43260838494813,4.58474933861187,2.41812220201387,5.55734907859244,4.05195338680453,8.94981842722258,9.38287313056996,5.35905005102991,3.33888255402719,5.8961580665658,6.83750497570139,4.83544496447982,4.90636921769766,6.32770730408862,7.1778292170112,7.95773548126536,4.7295983448415
"Protein66",2.82285286423312,1.230388559868,3.28219749159986,0.256195693926131,0.765403183703343,3.7497099984767,0.983938479900264,3.55827024401126,0.311572176102745,2.72954027483321,0.108114158625625,3.92038001813451,NA,3.16964690763209,1.25961661140699,2.32876537445838,1.05530446049552,3.61599432082154,-1.01957383064498,4.02986190054891,1.60253535486795,3.01081558312978,0.743738463777138,1.21171663068427,3.20352528770422,1.29860842063248
"Protein67",6.32094461757391,3.97711599019585,6.34326090710821,3.98887573896874,4.45468829359987,6.11337641108933,4.65107062040596,6.54858453892432,3.64004134382713,6.09102782032202,4.98637169098518,6.0129147789938,3.42898483911036,5.87062499999339,4.70912959825213,6.18116814923606,4.33858088939534,6.54096370384694,3.45624733522392,5.90934033671445,4.94985387118578,6.64127547027407,4.1821043118692,3.78878145284565,6.27719893045398,3.72024949189013
"Protein68",-0.113309229888069,1.82449526349444,-0.243987180147005,1.33444305650953,0.702276043923398,-0.0832153485815361,1.6892571728325,-0.164176716202658,1.4963077320484,-0.354859605891898,1.16307232101897,-0.0316535080663165,0.845090129101582,-0.264041876645432,1.34330381287796,-0.724320045191978,1.23058926057436,0.181810181765088,0.846599315790918,-0.0877294339540651,1.65387053334408,-0.115980167221162,1.35164350163383,1.0491814909521,-0.296194607906747,1.2448209295253
"Protein69",2.04916700214272,0.781125274124219,2.72647930197273,1.13955556789553,0.974553130598884,2.63137036032895,1.7390846981054,2.74471014626303,0.828559969200121,2.41232119081626,1.35230184452822,2.6572325055274,1.0300814763414,1.64068712753653,1.49311784173457,1.9154879016339,1.11042142227571,2.24813523048828,0.0230560105981006,2.61458286763873,1.32950584842501,2.19068504270266,0.994613455092551,1.16810875661776,2.26466063684935,1.23979113909806
"Protein70",NA,-0.985050198380782,-5.0453094556417,-1.65457156046661,-1.19543838552265,-2.21915148971439,-1.06434122093859,NA,-1.53846156654828,-1.70883629267164,-1.57744327452647,-3.45481329685168,-1.62199521570319,NA,-0.954095963993449,NA,-1.07914599183405,-1.79875936823273,-2.31507188379324,-2.10617398756603,-1.50147072621717,NA,-1.13687018761276,-1.20915331069637,NA,-1.2941034233421
"Protein71",-1.24831689060219,-0.245508330633502,2.16643671481946,0.643358312724526,-0.240276868007459,2.4110884851298,-0.0397427483643078,2.71473389484207,0.945918614785452,0.134633502371134,-0.205199249862272,-0.704194191668413,NA,0.891495113142325,-0.747264859203186,-0.0493103457939803,-0.35167428178929,0.189405273552241,-1.91287876208084,1.80712648139299,0.796043068144633,0.106816240868836,-0.716583828233752,-0.97270264991857,1.66793116797031,0.746650777084816
"Protein72",-0.963904033112009,0.0493179456071466,-1.14213950940491,-0.6049331630071,-0.728949354681355,-1.46599318040869,0.0861019338844082,-0.997882646759226,-0.185009220187411,-1.5623513460219,-0.475925845453915,-0.652643320134111,-0.191537505113473,-0.521538366814038,-0.495149356214792,-1.98302861751261,-0.0123164665609856,-0.781559547219238,0.243926144780188,-1.27345787005816,-0.00504081458669603,NA,0.0984477377507922,-0.0799163894188339,-2.14588172493279,-0.273119828094424
"Protein73",NA,NA,NA,-3.62167536025486,NA,NA,NA,NA,NA,NA,-2.39874913727838,NA,-3.02357889514181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.92327535801178,NA
"Protein74",NA,-1.45627441633582,NA,-2.09745722438106,-1.30574673568041,-1.54681524881434,-1.22137998381915,NA,NA,NA,-1.52629214666315,NA,-2.15112190452658,-2.19426938752048,-1.74260927413452,-4.09308709128918,-1.95178976186634,NA,NA,-0.431513925349474,-1.36310056957556,-1.86215360596813,-1.86097145007632,NA,-1.11046565250968,-1.11343623264252
"Protein75",3.01531295286669,3.29987713353069,3.10034826196675,3.35789224454562,3.0906481747545,3.05655788995751,3.61586655101944,3.05516912371537,3.53809201234881,3.35270639470903,3.27861548206134,3.12661568862106,3.4703172134635,2.94476356280217,3.41768776471107,2.58025323877557,3.36412441646112,3.57953867779047,3.50120393725746,3.33347660162909,3.18323874137119,3.22263774113236,3.61050846335516,3.68204605639922,3.05987080217609,3.60422540661032
"Protein76",NA,0.407760417769705,-1.27604695933038,-0.169146222999926,-0.662692050353179,NA,0.486871907119877,NA,-0.328064056233053,NA,-0.11418979143974,NA,-0.80531572119498,-3.57369188544829,0.293030776645324,NA,0.130479743057581,NA,NA,-1.200899243437,-0.0204066766364335,-1.54652138874321,-0.186667370027088,-0.202829432718637,-1.43523885573888,0.513372789352061
"Protein77",NA,0.588632679752221,NA,-0.0840579198608395,-0.662692050353179,NA,0.486871907119877,NA,-0.343624533555481,NA,-0.268762720912513,NA,NA,-3.57369188544829,0.293030776645324,NA,0.130479743057581,NA,NA,-1.200899243437,-0.107243615458625,-1.849500252456,-0.186667370027088,-0.0831242524832163,-1.43523885573888,0.334675937931987
"Protein78",-2.34636059623398,-0.282617315903478,NA,-0.676731700602724,NA,-2.06340477869754,-0.089098500130774,NA,-0.741632503603304,NA,0.39866706667361,NA,NA,NA,NA,NA,-0.778869465004636,NA,NA,NA,-1.95908826610537,NA,-2.38536262659255,-1.65494595803237,NA,-0.91239961932354
"Protein79",0.299534210507701,1.18585390460503,0.221591850575384,1.18620350117493,0.805369187824461,-0.380997005902515,1.4262809471677,0.40402957450533,1.17139678439788,-0.361657398209736,1.24997946196106,0.570415075484982,0.677942937539452,-0.382316553338352,1.04551813709019,-0.299287355713899,1.02937734006555,0.614834285591733,0.953932998780354,0.0157458042897094,1.42313775734137,0.569196222543873,1.29963044870676,0.778020780688014,0.229604608620689,1.13472317152023
"Protein80",-3.40968847862969,-2.08521179416685,-0.53795139072621,0.468214183382106,0.502071818606915,0.633931245881485,NA,1.65114022420634,3.98838272148125,0.2233903697807,-0.0964986617976304,0.805846196399722,2.42207190383656,1.78546326019954,7.04289568606636,6.25903181344112,0.780734295570564,0.78084141937164,2.01130590955326,0.713803422408628,-0.43265732035718,1.61074557658953,0.638420542790412,4.81539601354958,5.7166419534079,-0.633736568027608
"Protein81",NA,1.64611656916561,1.66920133408547,1.35619686511341,1.37097733068763,1.87423446891883,1.85720714890804,0.844911928993504,1.62478894585855,1.89817048876976,1.663431352369,NA,1.6581857673636,1.64653280479048,1.24746236141636,0.052087374735585,1.64328046032377,1.39122525596397,1.51150704037774,1.64095860392433,NA,1.05433239255227,1.4121435035519,1.82475966625793,1.1522166424384,1.66283486764831
"Protein82",-1.23274099532478,0.121661531293924,0.0390653833410326,0.0611260465872654,-0.67811593510022,-0.0506095635410482,0.431855883035986,-0.275723555864165,-0.0730725279602247,-0.0101250855484309,-0.281331748162518,-0.31333136945379,-0.176094069567046,0.115251397371747,-0.477992614405736,-1.19106159669436,0.0401178276726082,0.0208940568920202,-0.140254672244822,-0.0910822667147198,-0.570813458450544,-0.983577859783416,0.00775190778674428,0.358797054177773,-0.835540873685595,-0.19491621587532
"Protein83",0.436521285629317,0.0308772857253761,0.515698124488619,-0.151568913778526,0.425443385613427,0.399647010833604,0.575008688347673,0.64846471695963,-0.478220697607895,0.354398663171282,0.423505423929464,0.934426660302782,-0.0349510943368481,0.233424932753707,-0.203526963722455,0.550797290000572,0.473434569697666,1.31614923719605,0.598506944045677,0.763392888187802,0.573253347355156,1.40688511752139,0.658533293585869,0.0572532660347456,1.16232751677975,0.00698777024129527
"Protein84",1.30971844828795,1.95390487179407,1.41800295715608,1.73862266201816,1.51742436243355,2.37952999237688,1.38691578200074,1.95028696292561,1.67838289538086,1.80365780487242,1.78529911881936,1.18000059591061,1.37213434960932,1.45480268971345,1.90818073715798,1.59390524245935,2.06167839122745,1.94640771035351,1.65792192527613,2.58926726835291,2.21331941061479,2.49001240066306,2.20070367382532,1.30484409575438,2.15391477975603,1.7041795710034
"Protein85",-0.475073269267622,2.00154363584867,NA,1.75400660747126,1.47427852841809,-0.902195862764174,1.67300177468626,0.818252394248459,0.773838865133941,0.697586882709498,1.63143606966956,0.855336979694499,1.71024151565338,0.44344523217449,1.60710919018258,-0.0983485216501201,1.45420057394865,-0.00205767341615548,2.05843819467211,0.309012339186719,1.52778606701149,0.0907042549464752,2.11599544736046,1.82387041353708,0.866226975297289,1.66210845761971
"Protein86",0.597471562585355,-0.268171290456346,1.78619166147862,-0.357924648031444,-0.968361358221294,1.19078813291248,-0.312919784769534,1.65296744724609,-0.147924310885353,0.764347686947101,-0.0290261681987278,0.514840859124664,-1.27975197821748,0.286205652558572,-0.214841039576967,0.114073591313822,-0.464389974186885,0.665132247494633,-1.06934415918011,1.22013267958491,-0.121542813717882,0.661267928296794,-0.27752746443922,-0.871307870568792,1.09590823113399,-0.116575932646426
"Protein87",-2.19292668390213,0.454163125194696,-2.2193278353939,0.37707192931254,0.090816704152143,-2.49581171558691,0.0330372930834262,-1.62428546672614,0.16426227010087,-3.27079648328791,0.051286300113091,-1.6116646048999,0.228829656456369,-1.62000808254797,-0.267286956286785,-3.29331006541143,0.304193702522507,-1.8568929167205,-0.102245646524108,-1.79385226583061,0.0614841468359728,-2.33950094072,0.533563678749796,-0.280265104460049,-2.3795681147519,0.147913341798889
"Protein88",NA,-1.09170034639937,NA,NA,NA,-3.83366144055478,NA,NA,-3.86152229744349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.75525636535271
"Protein89",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0212598681269,NA,NA,NA,-0.0550082752919927,NA,NA,NA,NA,NA,-0.188653054081069,NA,NA,NA,NA,NA,NA
"Protein90",NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.0212598681269,NA,NA,NA,-0.0550082752919927,NA,NA,NA,NA,NA,-0.188653054081069,NA,NA,NA,NA,NA,NA
"Protein91",1.86351342377833,-1.2841907394081,0.589548584107636,NA,-0.28190634975681,0.881239621182008,0.022566253301231,-1.11355246112361,NA,1.51337777586075,-0.293565259689235,1.03563566090672,NA,0.0232577930855955,-0.685832929206078,0.672329614109926,-1.52643373893019,1.54108157718741,NA,0.769651454859619,-0.16295439223564,2.00576340364463,-0.567973095699536,NA,0.838222921545253,NA
"Protein92",0.575539781109803,3.61158931623608,1.31357886773645,2.87300814987351,3.15175879672631,0.869723517536512,3.35058648947717,1.77989325106767,3.07312221215304,1.13387412160015,3.47343580861758,1.21696228740635,3.14236512845503,0.466219720371273,3.04306514400185,0.290174594020794,3.27790641347945,1.31734643679263,3.3991659366986,1.19520580247837,3.18377026507897,1.25916033217937,3.63308405755822,3.38568608646199,0.912843200665517,3.29193286976125
"Protein93",0.782400705475514,0.284581011599656,1.10490924062812,0.191884348635126,-0.0274369094731615,0.791680918128513,0.501842311324141,1.59460244840702,0.0655435145963121,0.61253503768152,0.150649409225089,0.659459561850879,-0.808282368789824,0.599433782103841,0.211852183801348,0.177829063647707,0.126589317164017,1.02741840923534,-0.0544124198865816,1.24457306435925,0.346374863590373,1.04744386475406,-0.102026946816569,-0.245018161733137,1.14836564237253,0.344739887625051
"Protein94",-0.638995424682685,0.181765966566658,-2.14823514600242,-0.278008533222046,-0.427069532335281,-1.15599517574523,0.221681790975813,-0.678589260597724,-0.522578200856247,-0.0230548819735308,-0.225225700464069,-0.734755947909864,-0.348795734997179,-0.994869779390104,-0.300173431103651,-1.40663779259421,-0.547601772655355,-0.0779453899206572,-0.109762781378874,-0.843613891675286,-0.0889298423737159,-1.00248598272139,0.0825598618456027,0.41086914954677,-1.94040279056979,-0.0801574353710492
"Protein95",-0.785257360370206,0.696963916351322,-0.334632735070139,0.67167173950127,0.38568779572768,-0.918135224298549,0.768139769070558,-0.272186649159908,0.805078835215824,-0.423561177674886,0.352582305672122,0.212026872540804,0.276786871116302,0.306630397175753,0.696311617271341,-0.677676154785837,0.670368383179259,-0.0593970155016894,0.742677020929456,-0.0328095661415677,0.694961914344084,-0.0329237005726952,0.578428317649837,0.543271582188838,-0.423614033868559,0.792364691135418
"Protein96",2.83274319308859,3.74330454829414,NA,3.8907660868179,NA,2.30875368860113,4.08386442720384,2.95660944768447,3.60033180090095,3.00341084395063,3.56669204951054,2.81043781942284,3.63115256756284,3.25594280933898,3.89123384485289,2.60932483359804,3.77949152647952,3.03038426496578,3.64286161484753,3.07664633958267,2.93495187825708,2.82187259436977,3.51808133495418,3.83013244449893,2.83961373919938,3.27545566717964
"Protein97",-1.01211765786744,-1.28771038402554,-2.28031986447379,NA,-1.65374053482714,-2.13394759220533,-0.0911243300372426,-0.417127828736337,-1.26266890152015,-1.11740327406985,-1.10887456922239,-2.39287519544425,NA,-2.35550871281145,-1.03782806929795,-3.34658770392263,-0.977253246693287,-1.17387189703233,-2.39535427511666,-1.26885507677706,-1.05746639707727,-0.909321376166201,-1.17716656480787,-1.703712704101,-1.4643546910931,-1.58921068615752
"Protein98",1.60505092972456,1.14407025530079,1.10575651643845,1.06740187538347,0.75135949308758,1.56392565119343,1.97651777218769,1.73070192108643,0.910986473901957,1.5267108519125,1.44944798304129,1.44829540208731,0.871665210873001,0.478614614806114,2.09346903639646,0.379868239680015,1.43425396437205,1.38278578631802,0.351673023782107,2.19416831404879,1.39747523168844,1.58319051094687,1.04019339931128,0.835290786249729,1.69669455839196,1.54098135400081
"Protein99",NA,2.14840409132006,NA,1.41186252041635,1.2513120402485,-4.07512301108008,2.21542003369641,NA,1.91882615618888,NA,1.83576424856427,-1.04597705245025,2.49717360583632,NA,1.31647233508739,NA,2.20017292293872,-1.66274093137292,2.30724099996526,-1.37353417084596,1.63410186641121,NA,2.12178619811379,2.51690923080647,NA,1.86630782395605
"Protein100",-1.45245667606636,0.446217525535731,-1.66794058730532,-0.035472188857975,0.455154581930721,-1.06935791954917,-0.389377028077291,-0.876165173141786,-0.209682054790502,-0.289271190120987,0.995457484424186,-0.642201875293826,0.264441762603852,NA,-0.0455945465355434,-1.42184422992979,0.522516074589927,-0.0581842174796776,-0.467963070288397,-0.510411836898485,0.12414837849818,-1.12617997642257,0.670892843445362,0.083886956702294,-0.0154848090560868,0.270215816254431
"Protein101",0.542639811218262,0.725031883922597,0.353479278482297,0.755461223641285,0.58127307002583,0.142818207232851,1.27135878900993,0.546093763747479,0.728114519793962,0.597689834005963,0.87987340130222,0.36386386695721,0.788399183441488,-0.282631783877219,0.929141147064946,-0.642033930629752,1.05209716021782,0.865504865458878,0.986968192537244,0.701567834815533,0.793466191314053,0.612558346806402,0.693924658477364,0.736164472511266,0.180589188674279,0.941715961168526
"Protein102",-0.90491839037829,0.554705754851213,-2.4224276230977,0.316471480126733,0.620775325868193,0.463483824938033,1.00176967708797,0.34697219666973,0.563929170686496,-0.43451567686877,0.639000876142909,0.332871261356694,0.672687264103303,-0.59238153281861,1.11704277971428,NA,1.13092198859221,0.804719827462158,0.756610922894286,0.969737787697898,0.792162542698822,NA,0.450818387360783,0.702370417171311,0.383588263693575,0.91072335556801
"Protein103",2.55359376544449,2.97006857208202,-2.47988903468421,3.10979745831917,2.99507577975554,2.68398786420671,3.38528148685747,2.83451640646243,3.03437702867927,2.42855637153754,3.08376296308565,2.60751634145803,3.86765792839634,2.32482930960681,3.43824928437616,1.44919001056643,3.51322904356594,3.19178192589955,3.24335152658025,3.31474173636397,3.27600482543872,2.65551684680036,2.73289130548071,2.97999433800565,2.79895108092438,3.18536843566934
"Protein104",0.453267839462811,0.725031883922597,0.406225642232192,0.755461223641285,0.377549737905983,0.158573424460641,1.1730365125409,0.633687059436383,0.723663973254922,0.379825618405107,0.865479997675169,0.446312141418074,1.0380695664405,0.426282092829728,0.991235939971224,-0.221713673203109,1.05209716021782,0.924017759862456,0.893293717430686,0.626391700971602,1.00362054191234,0.728762860944169,0.693924658477364,0.759718936781235,0.0169345283328983,0.923292796919876
"Protein105",0.154136509304124,-0.417864871422227,-0.302432028758993,-0.79195008646588,-0.876770511449806,0.239097232749369,-0.342651339488992,-0.404329474674444,-0.390203318350513,-0.512047837361678,-0.225510170704069,0.264966489153206,-0.104415649779586,-0.405275910395417,-0.735176292434804,-1.10184613678486,-0.322214852470114,1.07653089929637,0.329415356314439,-0.454590070806987,-0.566509471918931,NA,-0.155070588656011,-0.320530959645691,0.0567037644874695,-0.447532661016545
